Run_mgm,Sample_name,Run,colSums.data.genomesize.,NGs,AGS,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,environment_(biome),environment_(material),geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,Sample_name2,Sequencing_method,soil_environmental_package,SRA Study,Submitter_Id,latitude,longitude,biome,delta15N,N_conc_g_kg,P_conc_mg_kg,pH,gene_count,gc_count,gc_percent,shannon,simp,richness,pielous,AGS_mgm,Total_base_mgm,NGs_mgm,AGS2_mgm,Run2_mgm,GC_percent_mgm,shannon_ko,simp_ko,richness_ko,pielous_ko,Biome,Biome2
ERR1877858,S177,ERR1873302,162345.7114,30000,5.411523714,AMPLICON,492,69599796,PRJEB19856,SAMEA103892544,45108124,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"fastq,run.zq,sra","gs,ncbi,s3,ena","ncbi.public,s3.us-east-1,gs.US,ena",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Moist_tropical_forests,soil,Australia,Oceania,Australia,-17.01765,145.58442,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:19Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S177,Illumina,soil,ERP021922,S177,-17.02,145.58,forest: tropical broadleaf forest biome,1.849852282,0.736993491,0.810126582,5.8759999,4952.091733,1.02377E+11,0.630609297,7.135173503,0.995614071,4585,0.846347796,2958701.206,8026047,2.712692645,2.958701206,ERR1877858,66.89,7.714417422,0.999226776,5304,0.899512902,Moist_tropical_forests,Forest
ERR1877859,S252,ERR1873328,160411.1475,30000,5.347038248,AMPLICON,491,49848775,PRJEB19856,SAMEA103892578,32267302,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"sra,run.zq,fastq","gs,ncbi,s3,ena","ena,ncbi.public,gs.US,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Moist_tropical_forests,soil,France,Europe,France,4.573,-52.190583,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:20Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S252,Illumina,soil,ERP021922,S252,4.57,-52.19,forest: tropical broadleaf forest biome,5.66688604,6.962142244,2.600079523,5.7519999,4889.768567,1.01107E+11,0.630300899,6.659587289,0.994636358,3453,0.817428299,3448814.422,9542954,2.767024499,3.448814422,ERR1877859,61.8,7.689900904,0.99905753,5467,0.893500731,Moist_tropical_forests,Forest
ERR1877860,G2755,ERR1873224,147250.9804,30000,4.908366013,AMPLICON,491,43504564,PRJEB19856,SAMEA103892475,27960577,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"fastq,run.zq,sra","s3,ena,ncbi,gs","gs.US,ncbi.public,ena,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Dry_tropical_forests,soil,Australia,Oceania,Australia,-12.70141667,130.9983333,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:17Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2755,Illumina,soil,ERP021922,G2755,-12.7,131,forest: tropical broadleaf forest biome,2.425539245,4.646181897,1.217903177,6.1129999,4574.389933,93416476867,0.634403089,7.221823725,0.997181271,4399,0.860854648,2394101.936,9641928,4.027367363,2.394101936,ERR1877860,64.89,7.738867393,0.999193181,5705,0.894760027,Dry_tropical_forests,Forest
ERR1877864,S096,ERR1873273,163195.8123,30000,5.439860411,AMPLICON,491,62924105,PRJEB19856,SAMEA103892617,39911197,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,fastq,sra","ena,s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1,ena",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Southern_temperate_forests,soil,Argentina,South America,Argentina,-44.83255,-71.7265,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:21Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S096,Illumina,soil,ERP021922,S096,-44.83,-71.73,forest: temperate broadleaf forest biome,0.65329555,9.568490637,43.80006083,5.8649998,4953.385833,1.01889E+11,0.624334888,6.845270801,0.996168571,3588,0.836283191,3647931.507,10336177,2.833435052,3.647931507,ERR1877864,63.66,7.735331005,0.999216434,5346,0.901122714,Southern_temperate_forests,Forest
ERR1877865,S010,ERR1873249,169025.3697,30000,5.63417899,AMPLICON,489,50958201,PRJEB19856,SAMEA103892515,35572058,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,sra,fastq","ena,gs,s3,ncbi","ncbi.public,ena,s3.us-east-1,gs.US",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Savannas,soil,Madagascar,Africa,Madagascar,-22.56647,45.36419,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:18Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S010,Illumina,soil,ERP021922,S010,-22.57,45.36,woodland: subtropical woodland biome,5.904838916,4.275857376,8.892977614,6.033,5094.229867,1.0665E+11,0.630970955,6.884497283,0.996601449,3417,0.846123252,2814381.653,43897169,15.59744712,2.814381653,ERR1877865,63.72,7.795334408,0.999247463,6553,0.887075539,Savannas,Grassland
ERR1877867,S044,ERR1873258,145087.0496,30000,4.836234987,AMPLICON,489,68749488,PRJEB19856,SAMEA103892595,43987938,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,sra,fastq","s3,ncbi,gs,ena","ncbi.public,s3.us-east-1,ena,gs.US",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,Iran,Asia,Iran,37.43,49.1,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:21Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S044,Illumina,soil,ERP021922,S044,37.43,49.1,forest: temperate broadleaf forest biome,2.632786041,5.777376109,128.0032304,6.2189999,4476.2952,91941722919,0.633700411,7.387198293,0.998153384,4520,0.877728577,2572484.157,9283434,3.608742924,2.572484157,ERR1877867,63.92,7.6342846,0.999139981,5028,0.895750773,Temperate_deciduous_forests,Forest
ERR1877869,S121,ERR1873282,185601.4293,30000,6.186714311,AMPLICON,491,60822625,PRJEB19856,SAMEA103892521,39337405,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,fastq,sra","s3,ena,gs,ncbi","s3.us-east-1,ncbi.public,gs.US,ena",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,Germany,Europe,Germany,50.1413,8.2677,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:18Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S121,Illumina,soil,ERP021922,S121,50.14,8.27,forest: temperate broadleaf forest biome,-0.764508613,5.45784132,6.290207291,5.4320002,5623.094333,1.20708E+11,0.650358865,5.899982227,0.992738824,1814,0.786319404,4554485.82,29044812,6.37718793,4.55448582,ERR1877869,64.91,7.757189584,0.999225485,5615,0.898530371,Temperate_deciduous_forests,Forest
ERR1877872,G2742,ERR1873219,171218.3552,30000,5.707278507,AMPLICON,491,43506528,PRJEB19856,SAMEA103892468,28543966,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,fastq,sra","gs,ncbi,ena,s3","ncbi.public,ena,gs.US,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Tropical_montane_forests,soil,Papua New Guinea,Oceania,Papua New Guinea,-6.193333333,145.3425,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:17Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2742,Illumina,soil,ERP021922,G2742,-6.19,145.34,forest: tropical broadleaf forest biome,0.969407135,10.609428,28.06448342,5.349,5165.1535,1.08697E+11,0.63484516,7.101643064,0.996956249,4255,0.849900732,4494737.754,67920301,15.11107093,4.494737754,ERR1877872,62.02,7.771694398,0.99917438,6883,0.879468326,Tropical_montane_forests,Forest
ERR1877875,S150,ERR1873294,157290.2216,30000,5.243007387,AMPLICON,492,79319256,PRJEB19856,SAMEA103892536,51821988,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"sra,run.zq,fastq","ena,ncbi,s3,gs","ena,gs.US,ncbi.public,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,USA,North America,USA,37.84895325,-120.5805054,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:19Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S150,Illumina,soil,ERP021922,S150,37.85,-120.58,forest: temperate broadleaf forest biome,0.526165284,3.115107057,0.0812,6.664,4808.0528,99887435273,0.63505178,7.369490663,0.998192364,4569,0.874504242,1824499.53,6674512,3.658270058,1.82449953,ERR1877875,66.47,7.663614927,0.999205582,4933,0.901209189,Temperate_deciduous_forests,Forest
ERR1877880,G2760,ERR1873228,166989.7425,30000,5.566324749,AMPLICON,491,38449228,PRJEB19856,SAMEA103892478,25661146,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"sra,fastq,run.zq","ena,gs,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Moist_tropical_forests,soil,Malaysia,Asia,Malaysia,3.303333333,101.62025,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:17Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2760,Illumina,soil,ERP021922,G2760,3.3,101.62,forest: tropical broadleaf forest biome,0.0381,2.484802713,1.826669373,5.3660002,5086.707533,1.06506E+11,0.63780119,6.067412718,0.992459071,2025,0.796946503,7051220.523,340731027,48.32227639,7.051220523,ERR1877880,60.03,7.774391932,0.999080156,7386,0.872807206,Moist_tropical_forests,Forest
ERR1877881,S159,ERR1873295,175694.3785,30000,5.856479285,AMPLICON,491,74931019,PRJEB19856,SAMEA103892537,48209023,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,fastq,sra","ena,s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US,ena",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,Canada,North America,Canada,48.9895,-57.787,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:19Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S159,Illumina,soil,ERP021922,S159,48.99,-57.79,forest: temperate broadleaf forest biome,3.242533788,3.927797491,8.139652898,4.9949999,5409.280067,1.13176E+11,0.644166774,6.228337729,0.992894876,2809,0.784367732,3390646.441,13785554,4.065759801,3.390646441,ERR1877881,63.71,7.79375374,0.999241711,5953,0.896694325,Temperate_deciduous_forests,Forest
ERR1877884,G2755X,ERR1873225,176629.8758,30000,5.887662526,AMPLICON,491,33501421,PRJEB19856,SAMEA103892474,21480881,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,fastq,sra","ena,ncbi,gs,s3","s3.us-east-1,gs.US,ena,ncbi.public",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_coniferous_forests,soil,Estonia,Europe,Estonia,58.38859,22.65545,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:17Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2755X,Illumina,soil,ERP021922,G2755X,58.39,22.66,forest: temperate coniferous forest biome,-4.349548828,11.92258503,15.12639029,7.2529998,5302.564733,1.12802E+11,0.638636339,6.029044503,0.99232166,1897,0.798757467,2972103.702,207888054,69.94643351,2.972103702,ERR1877884,61.01,7.874503981,0.999259638,8197,0.873826048,Temperate_coniferous_forests,Forest
ERR1877885,G2969,ERR1873236,168826.2506,30000,5.627541686,AMPLICON,491,83788168,PRJEB19856,SAMEA103892492,53890682,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"sra,fastq,run.zq","gs,ena,s3,ncbi","ncbi.public,ena,s3.us-east-1,gs.US",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Tropical_montane_forests,soil,Viet Nam,Asia,Viet Nam,22.32166,103.78688,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:18Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2969,Illumina,soil,ERP021922,G2969,22.32,103.79,forest: subtropical broadleaf forest biome,-0.172760234,14.95815064,28.39142364,5.487,5066.5198,1.0659E+11,0.631356369,6.820670575,0.996515073,3267,0.842929392,2318609.465,8028559,3.462661185,2.318609465,ERR1877885,62.59,7.73230373,0.999166395,5590,0.896110973,Tropical_montane_forests,Forest
ERR1877889,S212,ERR1873317,157777.0208,30000,5.259234026,AMPLICON,491,50392803,PRJEB19856,SAMEA103892562,31884336,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,sra,fastq","gs,ena,s3,ncbi","s3.us-east-1,gs.US,ncbi.public,ena",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,India,Asia,India,30.45015,78.14575,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:20Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S212,Illumina,soil,ERP021922,S212,30.45,78.15,forest: temperate broadleaf forest biome,-1.182047593,9.988863046,24.30081633,5.9549999,4812.163467,1.00383E+11,0.636235725,7.398423932,0.998174609,4886,0.871004398,2040597.73,7418723,3.635563684,2.04059773,ERR1877889,66.26,7.696346979,0.999204592,5329,0.896914082,Temperate_deciduous_forests,Forest
ERR1877890,S107,ERR1873277,165656.4896,30000,5.521882986,AMPLICON,491,67153579,PRJEB19856,SAMEA103892513,42622105,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"fastq,sra,run.zq","ena,s3,gs,ncbi","s3.us-east-1,ncbi.public,ena,gs.US",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Boreal_forests,soil,China,Asia,China,42.06022,128.26089,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:18Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S107,Illumina,soil,ERP021922,S107,42.06,128.26,forest: temperate coniferous forest biome,-1.214228755,1.681976045,0.16238709,6.8559999,5158.4501,1.06413E+11,0.642370895,6.218488474,0.99281994,2574,0.791839696,4069511.899,895683303,220.096003,4.069511899,ERR1877890,62.18,7.922779825,0.999341826,9099,0.869114692,Boreal_forests,Forest
ERR1877894,G2788,ERR1873344,157892.0545,30000,5.263068484,AMPLICON,491,69628710,PRJEB19856,SAMEA103892479,46608655,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,fastq,sra","s3,gs,ena,ncbi","gs.US,ncbi.public,ena,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,Estonia,Europe,Estonia,58.30223,22.0958,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:17Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2788,Illumina,soil,ERP021922,G2788,58.3,22.1,forest: temperate broadleaf forest biome,0.863317257,4.12416891,6.984062532,6.5929999,4823.2726,98991162331,0.626954679,7.039495542,0.995004849,4385,0.839439756,2959135.319,10642480,3.596483044,2.959135319,ERR1877894,63.16,7.749410592,0.999210946,5604,0.897833251,Temperate_deciduous_forests,Forest
ERR1877896,G2700,ERR1873215,174332.082,30000,5.811069399,AMPLICON,489,63257529,PRJEB19856,SAMEA103892464,41238191,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"fastq,run.zq,sra","ncbi,s3,ena,gs","s3.us-east-1,ena,gs.US,ncbi.public",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Grasslands_and_shrublands,soil,Papua New Guinea,Oceania,Papua New Guinea,-5.79035,145.05771,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:17Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2700,Illumina,soil,ERP021922,G2700,-5.79,145.06,shrubland: montane shrubland biome,-1.059309066,12.46809979,4.347826087,5.5190001,5188.0926,1.07542E+11,0.616880325,6.936214115,0.997259998,3611,0.846732696,5900465.521,80929022,13.71570119,5.900465521,ERR1877896,60.66,7.777377727,0.999085231,6754,0.881999838,Grasslands_and_shrublands,Grassland
ERR1877900,G2661,ERR1873210,157104.2423,30000,5.236808076,AMPLICON,489,46681407,PRJEB19856,SAMEA103892459,31703707,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"fastq,sra,run.zq","ena,gs,s3,ncbi","ena,s3.us-east-1,ncbi.public,gs.US",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Moist_tropical_forests,soil,Papua New Guinea,Oceania,Papua New Guinea,-6.63903,146.90886,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:17Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2661,Illumina,soil,ERP021922,G2661,-6.64,146.91,forest: tropical broadleaf forest biome,4.3033137,6.998856317,48.43419595,5.586,4898.5395,1.0096E+11,0.642632099,6.447001493,0.989053196,3574,0.788003205,4160381.501,65947637,15.85134368,4.160381501,ERR1877900,64.03,7.793535768,0.999067752,6786,0.883358738,Moist_tropical_forests,Forest
ERR1877903,S168,ERR1873298,182289.3539,30000,6.076311796,AMPLICON,491,40040559,PRJEB19856,SAMEA103892540,26415971,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,sra,fastq","ncbi,s3,ena,gs","ncbi.public,s3.us-east-1,gs.US,ena",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Southern_temperate_forests,soil,New Zealand,Oceania,New Zealand,-43.1805,172.2229,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:19Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S168,Illumina,soil,ERP021922,S168,-43.18,172.22,forest: temperate broadleaf forest biome,-3.930759543,9.188060547,32.34316786,5.355,5372.971633,1.16025E+11,0.636487241,5.866998395,0.992413002,1764,0.78484711,3957269.857,10361381,2.618315499,3.957269857,ERR1877903,59.32,7.68935409,0.999162561,5250,0.897661573,Southern_temperate_forests,Forest
ERR1877904,S251,ERR1873327,170866.8308,30000,5.695561028,AMPLICON,491,42447441,PRJEB19856,SAMEA103892577,26600504,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"fastq,sra,run.zq","ncbi,gs,s3,ena","s3.us-east-1,ena,ncbi.public,gs.US",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Moist_tropical_forests,soil,France,Europe,France,4.553583,-52.209222,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:20Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S251,Illumina,soil,ERP021922,S251,4.55,-52.21,forest: tropical broadleaf forest biome,0.796540885,13.49706245,10.79311741,5.7519999,5035.9294,1.07346E+11,0.628242168,6.888490125,0.997125889,3284,0.850765149,3083788.824,5159067,1.672963777,3.083788824,ERR1877904,61.61,7.654054375,0.99911057,5158,0.89538863,Moist_tropical_forests,Forest
ERR1877906,G2757X,ERR1873226,154231.1137,30000,5.141037125,AMPLICON,491,72481420,PRJEB19856,SAMEA103892476,46302248,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"sra,fastq,run.zq","gs,s3,ena,ncbi","ena,ncbi.public,gs.US,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_coniferous_forests,soil,Estonia,Europe,Estonia,58.01829,22.17463,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:17Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2757X,Illumina,soil,ERP021922,G2757X,58.02,22.17,forest: temperate coniferous forest biome,0.5764923,17.89123418,96.18536882,6.5929999,4723.427733,97970030087,0.635215734,7.550161495,0.998299578,5226,0.88188383,2352128.847,19760344,8.401046577,2.352128847,ERR1877906,64.47,7.812936348,0.999280987,6221,0.894370104,Temperate_coniferous_forests,Forest
ERR1877907,G3055,ERR1873240,157976.8641,30000,5.265895469,AMPLICON,489,78699660,PRJEB19856,SAMEA103892496,50793159,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"sra,fastq,run.zq","s3,ncbi,ena,gs","gs.US,s3.us-east-1,ena,ncbi.public",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Moist_tropical_forests,soil,India,Asia,India,14.26995,74.75724,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:18Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G3055,Illumina,soil,ERP021922,G3055,14.27,74.76,forest: tropical broadleaf forest biome,2.171620619,4.22042017,0.142117552,5.5640001,4842.2412,1.00387E+11,0.635453096,7.332865538,0.997773789,4710,0.867031014,4194279.942,9770687,2.329526673,4.194279942,ERR1877907,65.37,7.672161062,0.999014276,5429,0.89216256,Moist_tropical_forests,Forest
ERR1877909,S260,ERR1873330,161949.8924,30000,5.398329748,AMPLICON,491,84274258,PRJEB19856,SAMEA103892580,53480019,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"sra,fastq,run.zq","ncbi,gs,s3,ena","gs.US,s3.us-east-1,ena,ncbi.public",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Southern_temperate_forests,soil,Argentina,South America,Argentina,-49.376367,-72.881183,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:20Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S260,Illumina,soil,ERP021922,S260,-49.38,-72.88,forest: temperate broadleaf forest biome,2.252588557,3.542864355,13.70622351,5.796,4949.465733,1.02133E+11,0.630645137,6.924800636,0.995880329,3934,0.836590064,2510303.928,10127364,4.034317872,2.510303928,ERR1877909,64.7,7.754823286,0.999250383,5367,0.902981052,Southern_temperate_forests,Forest
ERR1877910,S027,ERR1873253,154032.2358,30000,5.13440786,AMPLICON,489,85342236,PRJEB19856,SAMEA103892586,56495121,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"fastq,sra,run.zq","ena,s3,ncbi,gs","gs.US,ncbi.public,ena,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,Russia,Europe,Russia,43.27805,133.15603,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:20Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S027,Illumina,soil,ERP021922,S027,43.28,133.16,forest: temperate broadleaf forest biome,1.151416275,5.368691415,41.10311264,6.6620002,4736.876467,96480059717,0.626362782,7.166976635,0.995310471,4967,0.842126383,2822915.632,13272540,4.701713309,2.822915632,ERR1877910,62.72,7.736505331,0.999203209,5593,0.896542158,Temperate_deciduous_forests,Forest
ERR1877911,S073,ERR1873268,179765.3145,30000,5.992177151,AMPLICON,491,43777069,PRJEB19856,SAMEA103892609,28669120,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"fastq,run.zq,sra","ncbi,gs,s3,ena","ncbi.public,ena,gs.US,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Southern_temperate_forests,soil,Chile,South America,Chile,-44.07439,-73.096796,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:21Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S073,Illumina,soil,ERP021922,S073,-44.07,-73.1,forest: temperate broadleaf forest biome,-1.655386641,11.76534496,25.50801593,6.408,5323.448067,1.14283E+11,0.635733881,6.407909637,0.995140796,2626,0.81388708,4954284.628,166404988,33.58809606,4.954284628,ERR1877911,61.63,7.801694844,0.999141604,6953,0.881853498,Southern_temperate_forests,Forest
ERR1877913,G2829,ERR1873346,149592.5823,30000,4.986419411,AMPLICON,491,81315492,PRJEB19856,SAMEA103892480,53553923,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"sra,fastq,run.zq","gs,ncbi,s3,ena","ena,s3.us-east-1,ncbi.public,gs.US",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,Estonia,Europe,Estonia,58.55674,23.54882,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:17Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2829,Illumina,soil,ERP021922,G2829,58.56,23.55,forest: temperate broadleaf forest biome,3.098894823,16.10500321,87.697805,6.8520002,4599.598567,94960768777,0.634795973,7.156839585,0.998025513,4090,0.86057975,2591416.276,5004103,1.931030165,2.591416276,ERR1877913,64.17,7.612045875,0.999120588,4864,0.89663013,Temperate_deciduous_forests,Forest
